Shipment ID,Origin,Destination,Vehicle Type,Distance (km),Weather Conditions,Traffic Conditions,Delayed,Planned Delivery Duration,Actual Delivery Delay,Shipment Month,Shipment Day of Week,Is Weekend,Season
SHIP000279,0,6,2,0.835,0,0,1,0.3333333333333333,0.5789473684210527,1,6,1,1
SHIP000280,4,0,2,0.3788888888888889,0,0,1,0.08333333333333333,0.8421052631578947,11,1,0,4
SHIP000281,3,7,3,0.2361111111111111,2,0,1,0.08333333333333333,0.631578947368421,1,5,1,1
SHIP000282,4,7,2,0.6005555555555555,0,2,1,0.25,0.5263157894736842,11,5,1,4
SHIP000283,7,4,0,0.7972222222222223,0,2,1,0.3333333333333333,0.7368421052631579,7,5,1,3
SHIP000284,0,4,0,0.18722222222222223,0,0,1,0.0,0.5789473684210527,11,5,1,4
SHIP000285,3,4,2,0.9877777777777776,0,2,1,0.4166666666666667,0.5263157894736842,5,1,0,2
SHIP000286,4,7,3,0.4088888888888889,2,1,1,0.16666666666666669,0.7894736842105263,4,5,1,2
SHIP000287,3,6,2,0.7105555555555556,0,1,0,0.25,0.47368421052631576,2,5,1,1
SHIP000288,7,0,0,0.81,0,1,1,0.3333333333333333,0.631578947368421,4,4,0,2
SHIP000289,3,4,2,0.5911111111111111,1,2,1,0.25,0.631578947368421,2,0,0,1
SHIP000290,4,3,3,0.2938888888888889,0,2,1,0.08333333333333333,0.5263157894736842,5,5,1,2
SHIP000291,9,0,0,0.5827777777777778,1,2,1,0.25,0.631578947368421,6,0,0,3
SHIP000292,4,8,1,0.5994444444444444,0,1,0,0.25,0.47368421052631576,4,0,0,2
SHIP000293,4,2,1,0.3616666666666667,0,1,0,0.08333333333333333,0.47368421052631576,1,5,1,1
SHIP000294,7,6,1,0.42611111111111116,0,2,1,0.16666666666666669,0.5263157894736842,4,4,0,2
SHIP000295,5,1,3,0.3794444444444445,0,1,0,0.08333333333333333,0.47368421052631576,3,1,0,2
SHIP000296,0,1,2,0.7761111111111112,0,2,1,0.3333333333333333,0.7894736842105263,5,3,0,2
SHIP000297,7,4,3,0.6005555555555555,0,2,1,0.25,0.5263157894736842,12,4,0,1
SHIP000299,3,4,3,0.6905555555555556,0,1,0,0.25,0.47368421052631576,11,4,0,4
SHIP000300,8,4,2,0.08555555555555555,0,2,1,0.0,0.5263157894736842,9,2,0,4
SHIP000301,7,3,2,0.5422222222222222,0,1,0,0.16666666666666669,0.47368421052631576,10,4,0,4
SHIP000302,7,1,2,0.3811111111111111,0,1,0,0.08333333333333333,0.47368421052631576,11,0,0,4
SHIP000303,6,1,1,0.32722222222222225,2,2,1,0.08333333333333333,0.5789473684210527,6,4,0,3
SHIP000304,1,8,2,0.9772222222222222,0,0,1,0.4166666666666667,0.7894736842105263,8,6,1,3
SHIP000305,1,0,0,0.6100000000000001,0,1,0,0.25,0.47368421052631576,3,6,1,2
SHIP000306,6,9,0,0.941111111111111,0,2,1,0.4166666666666667,0.5263157894736842,2,0,0,1
SHIP000307,1,6,0,0.693888888888889,0,0,1,0.25,0.5789473684210527,3,2,0,2
SHIP000308,6,9,1,0.024999999999999994,2,2,1,0.0,0.5789473684210527,8,5,1,3
SHIP000309,3,8,2,0.6688888888888889,0,0,1,0.25,0.7368421052631579,1,0,0,1
SHIP000310,1,4,0,0.4716666666666666,0,1,1,0.16666666666666669,0.631578947368421,8,6,1,3
SHIP000311,1,0,1,0.46555555555555556,0,2,1,0.16666666666666669,0.5263157894736842,1,2,0,1
SHIP000312,7,0,0,0.8755555555555556,0,2,1,0.3333333333333333,0.5263157894736842,3,2,0,2
SHIP000313,4,2,2,0.5227777777777778,0,2,1,0.16666666666666669,0.5263157894736842,1,4,0,1
SHIP000314,2,7,1,0.8038888888888889,0,0,1,0.3333333333333333,0.5789473684210527,5,4,0,2
SHIP000315,7,5,3,0.9361111111111111,0,1,0,0.4166666666666667,0.47368421052631576,12,4,0,1
SHIP000316,4,6,1,0.15111111111111114,0,1,0,0.0,0.47368421052631576,7,0,0,3
SHIP000317,9,0,2,0.5677777777777777,1,2,1,0.25,0.894736842105263,5,6,1,2
SHIP000318,3,2,2,0.7161111111111111,0,1,0,0.25,0.47368421052631576,12,1,0,1
SHIP000319,2,7,0,0.5938888888888889,0,1,1,0.25,0.631578947368421,9,1,0,4
SHIP000320,3,9,0,0.2277777777777778,0,1,1,0.08333333333333333,0.6842105263157894,5,6,1,2
SHIP000321,0,6,2,0.9327777777777777,0,1,0,0.4166666666666667,0.47368421052631576,8,6,1,3
SHIP000322,6,8,1,0.07500000000000001,0,0,1,0.0,0.7368421052631579,2,4,0,1
SHIP000323,7,4,0,0.3438888888888889,0,2,1,0.08333333333333333,0.5263157894736842,12,0,0,1
SHIP000324,0,9,3,0.0038888888888889,0,1,0,0.0,0.47368421052631576,4,1,0,2
SHIP000325,2,6,0,0.5127777777777778,0,1,1,0.16666666666666669,0.6842105263157894,1,5,1,1
SHIP000326,9,6,1,0.7433333333333334,0,2,1,0.3333333333333333,0.631578947368421,9,0,0,4
SHIP000327,0,4,1,0.08000000000000002,3,2,1,0.0,0.6842105263157894,1,1,0,1
SHIP000329,3,5,0,0.6777777777777778,0,2,1,0.25,0.5263157894736842,6,3,0,3
SHIP000330,8,3,2,0.2727777777777778,0,1,0,0.08333333333333333,0.47368421052631576,6,4,0,3
SHIP000331,3,2,0,0.9016666666666666,0,1,0,0.4166666666666667,0.47368421052631576,11,6,1,4
SHIP000332,4,6,0,0.1111111111111111,0,2,1,0.0,0.5263157894736842,1,6,1,1
SHIP000333,4,5,0,0.5433333333333334,0,2,1,0.16666666666666669,0.7368421052631579,4,2,0,2
SHIP000334,7,1,1,0.6783333333333332,2,1,1,0.25,0.5263157894736842,9,1,0,4
SHIP000335,7,3,1,0.37277777777777776,1,2,1,0.08333333333333333,0.631578947368421,1,0,0,1
SHIP000336,5,8,0,0.39333333333333337,3,2,1,0.16666666666666669,0.6842105263157894,1,1,0,1
SHIP000337,7,8,2,0.6022222222222222,0,2,1,0.25,0.5263157894736842,12,6,1,1
SHIP000338,2,5,1,0.7577777777777779,0,2,1,0.3333333333333333,0.7894736842105263,1,6,1,1
SHIP000339,4,8,1,0.4972222222222222,0,0,1,0.16666666666666669,0.5789473684210527,4,5,1,2
SHIP000340,3,6,3,0.8861111111111111,0,1,0,0.3333333333333333,0.47368421052631576,3,6,1,2
SHIP000341,6,3,2,0.586111111111111,3,2,1,0.25,0.6842105263157894,10,3,0,4
SHIP000342,0,7,1,0.0488888888888889,0,2,1,0.0,0.5263157894736842,12,1,0,1
SHIP000343,7,2,3,0.43222222222222223,0,1,1,0.16666666666666669,0.7368421052631579,9,5,1,4
SHIP000345,5,7,1,0.7216666666666667,1,1,1,0.25,0.5789473684210527,12,5,1,1
SHIP000346,5,6,0,0.2911111111111111,0,2,1,0.08333333333333333,0.5263157894736842,2,0,0,1
SHIP000347,8,4,0,0.37722222222222224,0,0,1,0.08333333333333333,0.5789473684210527,6,3,0,3
SHIP000348,7,8,2,0.7266666666666666,0,0,1,0.3333333333333333,0.7368421052631579,12,2,0,1
SHIP000349,1,3,0,0.1527777777777778,0,2,1,0.0,0.5263157894736842,3,5,1,2
SHIP000350,0,5,1,0.6761111111111111,0,1,1,0.25,0.6842105263157894,2,0,0,1
SHIP000351,1,0,2,0.3611111111111111,0,1,1,0.08333333333333333,0.7368421052631579,4,0,0,2
SHIP000352,7,2,1,0.4216666666666667,0,2,1,0.16666666666666669,0.5263157894736842,6,0,0,3
SHIP000353,3,0,0,0.2861111111111111,3,0,1,0.08333333333333333,0.7368421052631579,1,2,0,1
SHIP000354,0,5,2,0.22722222222222221,0,2,1,0.08333333333333333,0.6842105263157894,9,1,0,4
SHIP000355,6,9,0,0.3611111111111111,0,1,1,0.08333333333333333,0.631578947368421,1,0,0,1
SHIP000356,0,6,1,0.5377777777777777,0,2,1,0.16666666666666669,0.5263157894736842,8,0,0,3
SHIP000357,3,9,0,0.05499999999999999,0,0,1,0.0,0.7368421052631579,4,0,0,2
SHIP000358,1,7,2,0.06777777777777777,0,2,1,0.0,0.5263157894736842,10,2,0,4
SHIP000359,7,0,1,0.2261111111111111,0,0,1,0.08333333333333333,0.5789473684210527,2,1,0,1
SHIP000360,0,6,3,0.8727777777777779,0,1,0,0.3333333333333333,0.47368421052631576,5,5,1,2
SHIP000361,4,0,0,0.8666666666666667,0,1,0,0.3333333333333333,0.47368421052631576,1,1,0,1
SHIP000362,2,6,1,0.5005555555555556,0,0,1,0.16666666666666669,0.5789473684210527,11,1,0,4
SHIP000363,0,4,3,0.5349999999999999,0,1,0,0.16666666666666669,0.47368421052631576,6,3,0,3
SHIP000364,0,7,0,0.3227777777777778,0,1,0,0.08333333333333333,0.47368421052631576,8,2,0,3
SHIP000365,3,2,1,0.4844444444444444,0,1,0,0.16666666666666669,0.47368421052631576,9,6,1,4
SHIP000366,2,0,1,0.10555555555555557,0,2,1,0.0,0.5263157894736842,8,2,0,3
SHIP000367,0,4,3,0.5027777777777778,3,1,1,0.16666666666666669,0.631578947368421,6,4,0,3
SHIP000368,9,5,0,0.38055555555555554,2,1,1,0.08333333333333333,0.5263157894736842,8,3,0,3
SHIP000369,6,4,2,0.4594444444444445,0,1,0,0.16666666666666669,0.47368421052631576,9,1,0,4
SHIP000370,3,9,1,0.03833333333333333,0,2,1,0.0,0.631578947368421,10,4,0,4
SHIP000371,9,5,1,0.4188888888888889,0,1,0,0.16666666666666669,0.47368421052631576,11,1,0,4
SHIP000372,4,3,1,0.04944444444444446,0,0,1,0.0,0.5789473684210527,4,2,0,2
SHIP000373,0,6,2,0.35944444444444446,0,0,1,0.08333333333333333,0.5789473684210527,10,6,1,4
SHIP000374,9,7,0,0.32055555555555554,0,1,0,0.08333333333333333,0.47368421052631576,8,2,0,3
SHIP000375,4,5,2,0.4922222222222223,2,1,1,0.16666666666666669,0.7894736842105263,11,5,1,4
SHIP000376,7,5,1,0.46222222222222226,1,0,1,0.16666666666666669,0.6842105263157894,12,3,0,1
SHIP000377,5,3,0,0.9338888888888888,0,2,1,0.4166666666666667,0.5263157894736842,2,2,0,1
SHIP000378,1,8,0,0.23833333333333334,1,1,1,0.08333333333333333,0.6842105263157894,4,6,1,2
SHIP000379,9,8,1,0.3616666666666667,2,0,1,0.08333333333333333,0.631578947368421,5,1,0,2
SHIP000380,8,1,2,0.6144444444444443,0,0,1,0.25,0.5789473684210527,12,6,1,1
SHIP000381,4,3,2,0.8144444444444445,0,0,1,0.3333333333333333,0.5789473684210527,1,6,1,1
SHIP000382,1,2,0,0.3288888888888889,0,1,0,0.08333333333333333,0.47368421052631576,5,4,0,2
SHIP000383,5,3,1,0.15444444444444444,0,0,1,0.0,0.5789473684210527,2,3,0,1
SHIP000384,3,2,0,0.22999999999999998,0,2,1,0.08333333333333333,0.5263157894736842,4,0,0,2
SHIP000385,4,6,0,0.7483333333333333,0,1,1,0.3333333333333333,0.5789473684210527,7,3,0,3
SHIP000386,0,2,3,0.44888888888888895,3,2,1,0.16666666666666669,0.6842105263157894,6,5,1,3
SHIP000387,5,2,2,0.7327777777777778,0,0,1,0.3333333333333333,0.5789473684210527,1,1,0,1
SHIP000388,4,5,3,0.6216666666666666,2,1,1,0.25,0.5263157894736842,6,5,1,3
SHIP000389,4,2,2,0.3238888888888889,3,2,1,0.08333333333333333,0.8421052631578947,3,5,1,2
SHIP000390,1,3,1,0.30277777777777776,0,1,1,0.08333333333333333,0.7368421052631579,5,1,0,2
SHIP000391,8,1,2,0.5055555555555555,0,2,1,0.16666666666666669,0.631578947368421,4,4,0,2
SHIP000392,3,9,3,0.7911111111111111,1,1,1,0.3333333333333333,0.5789473684210527,1,1,0,1
SHIP000394,3,4,1,0.7638888888888888,2,2,1,0.3333333333333333,0.6842105263157894,10,1,0,4
SHIP000395,4,7,2,0.8416666666666666,0,1,0,0.3333333333333333,0.47368421052631576,5,4,0,2
SHIP000396,7,3,2,0.4233333333333333,1,2,1,0.16666666666666669,0.631578947368421,5,3,0,2
SHIP000397,6,9,1,0.10388888888888889,1,1,1,0.0,0.5789473684210527,1,5,1,1
SHIP000398,6,4,0,0.9027777777777777,0,1,1,0.4166666666666667,0.5789473684210527,9,1,0,4
SHIP000399,3,4,2,0.27611111111111114,0,1,0,0.08333333333333333,0.47368421052631576,10,6,1,4
SHIP000400,3,6,0,0.6577777777777778,3,1,1,0.25,0.631578947368421,8,0,0,3
SHIP000401,1,9,3,0.2277777777777778,1,0,1,0.08333333333333333,0.6842105263157894,7,1,0,3
SHIP000402,4,7,3,0.5266666666666666,0,1,1,0.16666666666666669,0.631578947368421,8,5,1,3
SHIP000403,0,6,3,0.3372222222222222,2,1,1,0.08333333333333333,0.5263157894736842,12,3,0,1
SHIP000404,9,6,2,0.004444444444444445,2,1,1,0.0,0.5263157894736842,3,2,0,2
SHIP000405,8,6,3,0.43388888888888894,0,1,0,0.16666666666666669,0.47368421052631576,12,5,1,1
SHIP000406,6,2,3,0.6516666666666666,0,1,0,0.25,0.47368421052631576,9,6,1,4
SHIP000407,0,6,0,0.33555555555555555,2,1,1,0.08333333333333333,0.5263157894736842,2,5,1,1
SHIP000408,9,0,0,0.004444444444444445,1,1,1,0.0,0.5789473684210527,9,2,0,4
SHIP000409,5,0,2,0.6316666666666666,0,2,1,0.25,0.5263157894736842,5,4,0,2
SHIP000410,2,3,2,0.26166666666666666,0,1,0,0.08333333333333333,0.47368421052631576,5,3,0,2
SHIP000411,2,7,0,0.9449999999999998,0,2,1,0.4166666666666667,0.5263157894736842,10,5,1,4
SHIP000412,7,4,0,0.4366666666666667,0,2,1,0.16666666666666669,0.5263157894736842,11,4,0,4
SHIP000413,5,9,1,0.5061111111111112,2,0,1,0.16666666666666669,0.631578947368421,5,4,0,2
SHIP000414,6,0,2,0.8183333333333334,3,2,1,0.3333333333333333,0.6842105263157894,1,6,1,1
SHIP000415,8,7,1,0.9205555555555556,0,1,0,0.4166666666666667,0.47368421052631576,11,0,0,4
SHIP000416,0,7,1,0.9888888888888889,0,2,1,0.4166666666666667,0.631578947368421,2,3,0,1
SHIP000417,4,9,1,0.09277777777777779,3,2,1,0.0,0.6842105263157894,1,1,0,1
SHIP000418,5,1,2,0.3605555555555556,3,0,1,0.08333333333333333,0.7368421052631579,9,5,1,4
SHIP000419,8,2,2,0.6399999999999999,0,1,0,0.25,0.47368421052631576,1,6,1,1
SHIP000420,3,0,0,0.11500000000000002,2,1,1,0.0,0.5263157894736842,9,2,0,4
SHIP000421,9,2,1,0.29833333333333334,0,0,1,0.08333333333333333,0.5789473684210527,2,1,0,1
SHIP000422,4,6,2,0.3038888888888889,0,1,1,0.08333333333333333,0.631578947368421,2,2,0,1
SHIP000423,3,2,3,0.39166666666666666,2,2,1,0.16666666666666669,0.7894736842105263,5,5,1,2
SHIP000424,8,5,3,0.26722222222222225,0,1,0,0.08333333333333333,0.47368421052631576,5,5,1,2
SHIP000425,9,6,0,0.06555555555555556,0,2,1,0.0,0.5263157894736842,6,1,0,3
SHIP000426,8,6,2,0.8855555555555557,0,2,1,0.3333333333333333,0.5263157894736842,4,3,0,2
SHIP000427,9,0,3,0.4905555555555556,0,0,1,0.16666666666666669,0.5789473684210527,4,6,1,2
SHIP000428,9,2,3,0.9677777777777776,2,0,1,0.4166666666666667,0.631578947368421,3,5,1,2
SHIP000429,0,4,0,0.2316666666666667,0,0,1,0.08333333333333333,0.5789473684210527,10,6,1,4
SHIP000430,9,1,3,0.28500000000000003,0,1,1,0.08333333333333333,0.631578947368421,4,1,0,2
SHIP000431,6,2,1,0.7361111111111112,2,0,1,0.3333333333333333,0.631578947368421,6,0,0,3
SHIP000432,2,9,2,0.9183333333333332,0,2,1,0.49999999999999994,0.42105263157894735,2,4,0,1
SHIP000433,3,5,0,0.818888888888889,0,2,1,0.3333333333333333,0.5263157894736842,11,3,0,4
SHIP000434,9,5,2,0.4994444444444444,2,1,1,0.16666666666666669,0.5263157894736842,1,4,0,1
SHIP000435,7,1,3,0.6244444444444444,2,1,1,0.25,0.5263157894736842,2,2,0,1
SHIP000436,4,2,0,0.7422222222222221,0,2,1,0.3333333333333333,0.7368421052631579,3,2,0,2
SHIP000437,4,1,2,0.538888888888889,0,2,1,0.16666666666666669,0.5263157894736842,2,6,1,1
SHIP000438,1,5,1,0.5561111111111112,2,1,1,0.25,0.5263157894736842,4,1,0,2
SHIP000439,4,6,3,0.9244444444444444,1,1,1,0.4166666666666667,0.5789473684210527,4,5,1,2
SHIP000440,5,0,0,0.00888888888888889,0,0,1,0.0,0.5789473684210527,1,2,0,1
SHIP000441,8,4,2,0.36,0,2,1,0.08333333333333333,0.7368421052631579,4,1,0,2
SHIP000442,2,7,3,0.1622222222222222,2,1,1,0.0,0.5263157894736842,9,5,1,4
SHIP000443,5,2,3,0.7066666666666668,0,1,0,0.25,0.47368421052631576,3,6,1,2
SHIP000444,8,4,0,0.355,2,0,1,0.08333333333333333,0.894736842105263,9,4,0,4
SHIP000445,0,5,3,0.8972222222222221,0,0,1,0.4166666666666667,0.6842105263157894,4,0,0,2
SHIP000446,4,9,1,0.6433333333333333,0,2,1,0.25,0.631578947368421,1,2,0,1
SHIP000447,9,4,1,0.9066666666666665,0,0,1,0.4166666666666667,0.6842105263157894,5,3,0,2
SHIP000448,5,7,3,0.815,0,1,1,0.3333333333333333,0.631578947368421,10,4,0,4
SHIP000449,1,5,1,0.0188888888888889,0,0,1,0.0,0.5789473684210527,2,6,1,1
SHIP000450,5,7,1,0.5133333333333334,0,1,0,0.16666666666666669,0.47368421052631576,7,0,0,3
SHIP000451,0,3,3,0.7022222222222223,0,2,1,0.25,0.5263157894736842,4,0,0,2
SHIP000452,9,5,2,0.28944444444444445,2,2,1,0.08333333333333333,0.5789473684210527,4,1,0,2
SHIP000453,3,4,1,0.5922222222222222,0,1,0,0.25,0.47368421052631576,1,2,0,1
SHIP000454,0,7,0,0.3627777777777778,0,2,1,0.08333333333333333,0.5263157894736842,5,6,1,2
SHIP000455,5,0,3,0.06388888888888888,0,1,1,0.0,0.6842105263157894,1,1,0,1
SHIP000456,2,0,2,0.8788888888888888,0,2,1,0.3333333333333333,0.7368421052631579,4,6,1,2
SHIP000457,9,3,3,0.01277777777777779,2,2,1,0.0,0.5789473684210527,6,6,1,3
SHIP000458,7,9,3,0.07500000000000001,0,2,1,0.0,0.5263157894736842,11,3,0,4
SHIP000459,8,1,1,0.04222222222222222,1,2,1,0.0,0.631578947368421,4,4,0,2
SHIP000461,3,9,1,0.8022222222222222,0,2,1,0.3333333333333333,0.5263157894736842,12,4,0,1
SHIP000462,8,6,3,0.3066666666666667,2,1,1,0.08333333333333333,0.5263157894736842,2,0,0,1
SHIP000463,6,1,3,0.9405555555555556,1,2,1,0.4166666666666667,0.631578947368421,1,5,1,1
SHIP000464,4,0,1,0.7605555555555557,0,1,0,0.3333333333333333,0.47368421052631576,11,0,0,4
SHIP000465,8,6,3,0.042777777777777776,0,1,0,0.0,0.47368421052631576,10,2,0,4
SHIP000466,5,3,0,0.4677777777777778,0,2,1,0.16666666666666669,0.5263157894736842,3,5,1,2
SHIP000467,3,5,1,0.8011111111111111,0,2,1,0.3333333333333333,0.5263157894736842,5,5,1,2
SHIP000468,8,7,1,0.32722222222222225,0,1,0,0.08333333333333333,0.47368421052631576,4,2,0,2
SHIP000469,2,3,2,0.6233333333333333,0,2,1,0.25,0.5263157894736842,1,4,0,1
SHIP000470,9,4,2,0.20222222222222225,2,0,1,0.0,0.631578947368421,11,5,1,4
SHIP000471,7,1,0,0.7666666666666666,2,1,1,0.3333333333333333,0.631578947368421,7,6,1,3
SHIP000472,9,0,0,0.575,0,2,1,0.25,0.5263157894736842,5,4,0,2
SHIP000473,5,6,2,0.33611111111111114,2,1,1,0.08333333333333333,0.5263157894736842,12,2,0,1
SHIP000474,5,8,2,0.7027777777777777,0,2,1,0.25,0.5263157894736842,5,5,1,2
SHIP000475,7,6,1,0.17055555555555557,0,1,0,0.0,0.47368421052631576,10,6,1,4
SHIP000476,9,3,1,0.7855555555555556,0,0,1,0.3333333333333333,0.5789473684210527,2,1,0,1
SHIP000477,0,8,3,0.7611111111111111,0,1,1,0.3333333333333333,0.631578947368421,1,0,0,1
SHIP000478,1,8,0,0.7077777777777778,0,2,1,0.25,0.7894736842105263,7,6,1,3
SHIP000479,7,8,1,0.6011111111111112,1,2,1,0.25,0.894736842105263,1,0,0,1
SHIP000480,3,1,3,0.9394444444444443,0,2,1,0.4166666666666667,0.6842105263157894,3,4,0,2
SHIP000481,4,1,1,0.22388888888888892,2,1,1,0.16666666666666669,0.42105263157894735,7,3,0,3
SHIP000483,4,2,2,0.25333333333333335,2,1,1,0.08333333333333333,0.7368421052631579,9,1,0,4
SHIP000484,3,2,2,0.09055555555555556,0,1,0,0.0,0.47368421052631576,4,4,0,2
SHIP000485,3,7,1,0.035,0,2,1,0.0,0.5263157894736842,1,0,0,1
SHIP000486,4,2,2,0.4038888888888889,2,1,1,0.16666666666666669,0.5263157894736842,3,2,0,2
SHIP000487,0,7,0,0.6766666666666667,3,1,1,0.25,0.8421052631578947,10,5,1,4
SHIP000488,5,3,2,0.06555555555555556,0,1,1,0.0,0.5789473684210527,2,4,0,1
SHIP000489,9,3,0,0.6344444444444444,0,1,0,0.25,0.47368421052631576,8,5,1,3
SHIP000490,3,9,0,0.7855555555555556,0,1,0,0.3333333333333333,0.47368421052631576,9,5,1,4
SHIP000491,1,7,2,0.6361111111111111,0,2,1,0.25,0.5263157894736842,8,2,0,3
SHIP000492,8,5,0,0.008333333333333345,0,1,0,0.0,0.47368421052631576,1,4,0,1
SHIP000493,2,4,2,0.5716666666666668,0,1,0,0.25,0.47368421052631576,5,1,0,2
SHIP000494,4,2,1,0.18055555555555558,2,1,1,0.0,0.5263157894736842,1,0,0,1
SHIP000495,8,3,1,0.1661111111111111,2,2,1,0.0,0.5789473684210527,9,4,0,4
SHIP000496,1,8,1,0.5294444444444444,2,0,1,0.16666666666666669,0.631578947368421,3,4,0,2
SHIP000497,1,0,2,0.32333333333333336,0,1,0,0.08333333333333333,0.47368421052631576,4,6,1,2
SHIP000498,4,0,0,0.20166666666666666,2,2,1,0.0,0.7368421052631579,3,5,1,2
SHIP000499,4,2,0,0.4022222222222222,0,1,0,0.16666666666666669,0.47368421052631576,9,0,0,4
SHIP000500,2,8,0,0.5416666666666667,0,1,1,0.16666666666666669,0.7368421052631579,9,4,0,4
SHIP000501,6,3,3,0.32833333333333337,0,2,1,0.08333333333333333,0.5263157894736842,11,0,0,4
SHIP000502,2,1,1,0.07111111111111112,2,1,1,0.0,0.5263157894736842,9,0,0,4
SHIP000504,8,9,1,0.8083333333333333,1,2,1,0.3333333333333333,0.8421052631578947,12,5,1,1
SHIP000505,1,2,2,0.9788888888888889,0,2,1,0.4166666666666667,0.5263157894736842,4,0,0,2
SHIP000506,8,7,2,0.32833333333333337,3,1,1,0.08333333333333333,0.7368421052631579,8,6,1,3
SHIP000507,7,6,2,0.9849999999999999,0,1,0,0.4166666666666667,0.47368421052631576,2,1,0,1
SHIP000508,5,2,3,0.034444444444444444,1,2,1,0.0,0.894736842105263,1,0,0,1
SHIP000509,6,7,1,0.9616666666666667,1,1,1,0.4166666666666667,0.5789473684210527,5,2,0,2
SHIP000510,8,4,2,0.4744444444444445,0,1,0,0.16666666666666669,0.47368421052631576,4,3,0,2
SHIP000511,4,7,3,0.7949999999999999,0,1,0,0.3333333333333333,0.47368421052631576,10,0,0,4
SHIP000512,8,7,1,0.37277777777777776,0,2,1,0.08333333333333333,0.5263157894736842,5,2,0,2
SHIP000513,0,6,1,0.033888888888888885,0,0,1,0.0,0.5789473684210527,5,4,0,2
SHIP000514,8,9,3,0.21666666666666667,2,1,1,0.0,0.5263157894736842,3,1,0,2
SHIP000515,8,1,1,0.14666666666666667,0,1,1,0.0,0.6842105263157894,4,4,0,2
SHIP000516,3,0,3,0.836111111111111,2,1,1,0.3333333333333333,0.7894736842105263,3,4,0,2
SHIP000517,9,8,3,0.39166666666666666,2,2,1,0.16666666666666669,0.5789473684210527,6,5,1,3
SHIP000518,4,8,3,0.8400000000000001,0,1,0,0.3333333333333333,0.47368421052631576,4,0,0,2
SHIP000519,3,6,2,0.9299999999999999,0,1,1,0.4166666666666667,0.5789473684210527,8,3,0,3
SHIP000520,0,3,1,0.8377777777777777,0,1,0,0.3333333333333333,0.47368421052631576,1,5,1,1
SHIP000521,7,2,2,0.4138888888888889,0,1,0,0.16666666666666669,0.47368421052631576,1,1,0,1
SHIP000522,6,4,3,0.25333333333333335,0,1,0,0.08333333333333333,0.47368421052631576,5,1,0,2
SHIP000523,0,1,2,0.6233333333333333,2,1,1,0.25,0.6842105263157894,10,6,1,4
SHIP000524,3,7,0,0.9394444444444443,0,0,1,0.4166666666666667,0.5789473684210527,12,1,0,1
SHIP000525,7,0,1,0.29,2,0,1,0.08333333333333333,0.631578947368421,1,5,1,1
SHIP000526,1,0,3,0.6927777777777777,0,1,0,0.25,0.47368421052631576,11,0,0,4
SHIP000527,2,5,0,0.4183333333333334,0,1,0,0.16666666666666669,0.47368421052631576,12,5,1,1
SHIP000528,0,7,2,0.16499999999999998,0,2,1,0.0,0.5263157894736842,2,1,0,1
SHIP000529,8,6,3,0.6455555555555557,0,1,0,0.25,0.47368421052631576,2,4,0,1
SHIP000530,2,0,3,0.5533333333333332,0,1,0,0.16666666666666669,0.47368421052631576,8,6,1,3
SHIP000531,7,2,1,0.5833333333333333,0,1,1,0.25,0.7368421052631579,11,3,0,4
SHIP000532,4,1,3,0.5,0,1,1,0.16666666666666669,0.6842105263157894,2,6,1,1
SHIP000533,2,9,2,0.7377777777777779,0,1,0,0.3333333333333333,0.47368421052631576,4,5,1,2
SHIP000534,7,9,1,0.15500000000000003,0,0,1,0.0,0.6842105263157894,3,0,0,2
SHIP000535,5,7,2,0.033888888888888885,0,0,1,0.0,0.7368421052631579,12,6,1,1
SHIP000536,6,8,0,0.9438888888888888,0,1,0,0.4166666666666667,0.47368421052631576,2,0,0,1
SHIP000537,4,3,1,0.35555555555555557,0,2,1,0.08333333333333333,0.5263157894736842,9,5,1,4
SHIP000538,8,4,3,0.2511111111111111,0,1,0,0.08333333333333333,0.47368421052631576,1,2,0,1
SHIP000539,7,1,2,0.21333333333333332,0,2,1,0.0,0.5263157894736842,4,4,0,2
SHIP000540,9,5,3,0.8033333333333332,0,2,1,0.3333333333333333,0.7894736842105263,3,1,0,2
SHIP000541,1,3,1,0.07166666666666668,0,2,1,0.0,0.5263157894736842,5,4,0,2
SHIP000542,4,0,0,0.7127777777777777,0,1,0,0.25,0.47368421052631576,1,5,1,1
SHIP000543,1,2,0,0.1811111111111111,0,0,1,0.0,0.7368421052631579,1,1,0,1
SHIP000544,8,2,2,0.030555555555555558,0,1,0,0.0,0.47368421052631576,11,1,0,4
SHIP000545,4,5,2,0.25,0,1,0,0.08333333333333333,0.47368421052631576,5,4,0,2
SHIP000546,2,5,1,0.518888888888889,0,1,0,0.16666666666666669,0.47368421052631576,8,0,0,3
SHIP000547,8,3,1,0.81,0,0,1,0.3333333333333333,0.5789473684210527,10,0,0,4
SHIP000548,1,2,3,0.017222222222222222,0,2,1,0.0,0.5263157894736842,11,3,0,4
SHIP000549,5,9,0,0.22555555555555556,0,2,1,0.08333333333333333,0.5263157894736842,6,4,0,3
SHIP000550,6,8,1,0.5166666666666666,0,1,0,0.16666666666666669,0.47368421052631576,11,3,0,4
SHIP000551,5,3,1,0.07055555555555557,0,2,1,0.0,0.5263157894736842,3,6,1,2
SHIP000552,8,2,3,0.13777777777777778,0,0,1,0.0,0.5789473684210527,5,3,0,2
