Shipment ID,Origin,Destination,Shipment Date,Planned Delivery Date,Actual Delivery Date,Vehicle Type,Distance (km),Weather Conditions,Traffic Conditions,Delayed,Planned Delivery Duration,Actual Delivery Delay,Shipment Month,Shipment Day of Week,Is Weekend
SHIP000220,6,8,2023-06-14,2023-06-18,2023-06-19,2,0.6155555555555556,0,2,1,0.6000000000000001,0.1,6,2,0
SHIP000221,6,5,2023-07-25,2023-07-27,2023-07-27,3,0.34055555555555556,0,1,0,0.2,0.0,7,1,0
SHIP000222,7,8,2023-02-20,2023-02-24,2023-03-02,0,0.6055555555555556,0,2,1,0.6000000000000001,0.6000000000000001,2,0,0
SHIP000223,0,2,2023-11-16,2023-11-19,2023-11-20,1,0.5177777777777779,2,1,1,0.4000000000000001,0.1,11,3,0
SHIP000224,1,4,2023-04-13,2023-04-18,2023-04-19,0,0.7377777777777779,0,2,1,0.8,0.1,4,3,0
SHIP000225,3,7,2024-04-14,2024-04-17,2024-04-18,2,0.4238888888888889,0,2,1,0.4000000000000001,0.1,4,6,1
SHIP000226,6,0,2023-01-01,2023-01-04,2023-01-08,0,0.4827777777777778,2,1,1,0.4000000000000001,0.4,1,6,1
SHIP000227,1,3,2023-01-05,2023-01-07,2023-01-07,1,0.37277777777777776,0,1,0,0.2,0.0,1,3,0
SHIP000228,8,6,2024-03-25,2024-03-28,2024-03-29,2,0.5494444444444444,0,2,1,0.4000000000000001,0.1,3,0,0
SHIP000229,4,1,2024-03-25,2024-03-26,2024-03-27,1,0.05611111111111111,2,1,1,0.0,0.1,3,0,0
SHIP000230,4,1,2023-11-03,2023-11-07,2023-11-08,2,0.7155555555555555,0,2,1,0.6000000000000001,0.1,11,4,0
SHIP000231,9,4,2023-01-15,2023-01-16,2023-01-21,2,0.15055555555555555,0,0,1,0.0,0.5,1,6,1
SHIP000232,8,0,2023-03-09,2023-03-11,2023-03-14,1,0.26,2,0,1,0.2,0.30000000000000004,3,3,0
SHIP000233,3,7,2024-03-26,2024-03-30,2024-04-01,1,0.6433333333333333,0,0,1,0.6000000000000001,0.2,3,1,0
SHIP000234,9,8,2024-02-07,2024-02-12,2024-02-16,3,0.7272222222222222,1,0,1,0.8,0.4,2,2,0
SHIP000236,2,0,2024-03-19,2024-03-24,2024-03-26,1,0.8383333333333334,0,0,1,0.8,0.2,3,1,0
SHIP000237,6,7,2023-07-22,2023-07-26,2023-07-29,3,0.5955555555555556,0,1,1,0.6000000000000001,0.30000000000000004,7,5,1
SHIP000238,0,8,2024-04-12,2024-04-17,2024-04-18,0,0.7522222222222221,0,2,1,0.8,0.1,4,4,0
SHIP000239,5,6,2024-04-29,2024-04-30,2024-05-05,1,0.16333333333333333,2,2,1,0.0,0.5,4,0,0
SHIP000240,6,5,2024-04-15,2024-04-16,2024-04-16,3,0.16722222222222222,0,1,0,0.0,0.0,4,0,0
SHIP000241,5,1,2024-05-18,2024-05-19,2024-05-21,0,0.17388888888888887,1,1,1,0.0,0.2,5,5,1
SHIP000242,0,2,2024-02-20,2024-02-23,2024-02-25,0,0.4216666666666667,0,0,1,0.4000000000000001,0.2,2,1,0
SHIP000243,4,1,2023-02-01,2023-02-03,2023-02-08,1,0.32944444444444443,0,2,1,0.2,0.5,2,2,0
SHIP000244,7,5,2024-02-22,2024-02-25,2024-02-28,2,0.49500000000000005,1,2,1,0.4000000000000001,0.30000000000000004,2,3,0
SHIP000245,9,7,2023-02-16,2023-02-20,2023-02-21,2,0.6905555555555556,0,2,1,0.6000000000000001,0.1,2,3,0
SHIP000246,5,0,2023-09-30,2023-10-03,2023-10-04,2,0.5072222222222222,0,2,1,0.4000000000000001,0.1,9,5,1
SHIP000247,2,8,2024-04-10,2024-04-12,2024-04-14,2,0.30444444444444446,2,2,1,0.2,0.2,4,2,0
SHIP000248,2,6,2023-10-28,2023-10-30,2023-10-31,0,0.3288888888888889,0,2,1,0.2,0.1,10,5,1
SHIP000249,8,2,2024-02-21,2024-02-22,2024-02-24,0,0.02888888888888891,0,0,1,0.0,0.2,2,2,0
SHIP000250,1,7,2023-12-28,2024-01-02,2024-01-03,0,0.8105555555555555,0,2,1,0.8,0.1,12,3,0
SHIP000251,1,6,2023-06-12,2023-06-14,2023-06-18,2,0.2811111111111111,1,0,1,0.2,0.4,6,0,0
SHIP000252,8,6,2023-03-08,2023-03-09,2023-03-09,1,0.04055555555555557,0,1,0,0.0,0.0,3,2,0
SHIP000253,4,5,2023-05-17,2023-05-19,2023-05-19,3,0.38722222222222225,0,1,0,0.2,0.0,5,2,0
SHIP000254,7,3,2023-12-27,2023-12-28,2023-12-29,0,0.1338888888888889,0,2,1,0.0,0.1,12,2,0
SHIP000255,5,4,2023-11-23,2023-11-29,2023-11-30,0,0.9638888888888888,0,2,1,1.0000000000000002,0.1,11,3,0
SHIP000256,9,7,2024-05-22,2024-05-27,2024-05-31,0,0.8605555555555555,3,2,1,0.8,0.4,5,2,0
SHIP000257,0,9,2023-10-23,2023-10-25,2023-10-29,3,0.24888888888888888,0,2,1,0.2,0.4,10,0,0
SHIP000258,1,4,2023-12-15,2023-12-21,2023-12-23,0,0.8922222222222222,0,0,1,1.0000000000000002,0.2,12,4,0
SHIP000259,3,1,2024-05-31,2024-06-05,2024-06-05,0,0.7333333333333334,0,1,0,0.8,0.0,5,4,0
SHIP000260,0,8,2023-05-26,2023-05-29,2023-05-29,1,0.4744444444444445,0,1,0,0.4000000000000001,0.0,5,4,0
SHIP000261,2,7,2023-02-07,2023-02-13,2023-02-19,3,0.9616666666666667,0,2,1,1.0000000000000002,0.6000000000000001,2,1,0
SHIP000262,4,8,2024-01-30,2024-01-31,2024-02-02,0,0.1527777777777778,0,0,1,0.0,0.2,1,1,0
SHIP000263,5,8,2024-06-01,2024-06-04,2024-06-05,0,0.5283333333333333,0,2,1,0.4000000000000001,0.1,6,5,1
SHIP000264,9,8,2023-01-07,2023-01-10,2023-01-11,2,0.4316666666666667,2,1,1,0.4000000000000001,0.1,1,5,1
SHIP000265,0,2,2024-05-29,2024-05-31,2024-06-01,0,0.38666666666666666,0,2,1,0.2,0.1,5,2,0
SHIP000266,9,7,2023-11-28,2023-11-29,2023-12-05,2,0.1338888888888889,2,1,1,0.0,0.6000000000000001,11,1,0
SHIP000267,8,6,2023-02-22,2023-02-24,2023-02-28,2,0.2861111111111111,2,2,1,0.2,0.4,2,2,0
SHIP000268,8,4,2024-02-22,2024-02-26,2024-02-26,0,0.6666666666666667,0,1,0,0.6000000000000001,0.0,2,3,0
SHIP000269,0,8,2023-02-27,2023-02-28,2023-03-01,3,0.09333333333333335,0,2,1,0.0,0.1,2,0,0
SHIP000270,9,2,2024-01-06,2024-01-08,2024-01-09,3,0.38833333333333336,0,2,1,0.2,0.1,1,5,1
SHIP000271,9,4,2023-11-22,2023-11-25,2023-12-03,2,0.5238888888888888,1,2,1,0.4000000000000001,0.8,11,2,0
SHIP000272,4,7,2024-05-11,2024-05-15,2024-05-16,0,0.5900000000000001,0,2,1,0.6000000000000001,0.1,5,5,1
SHIP000273,9,2,2023-05-12,2023-05-15,2023-05-19,0,0.40444444444444444,0,1,1,0.4000000000000001,0.4,5,4,0
SHIP000274,2,3,2023-10-23,2023-10-25,2023-10-25,3,0.2972222222222222,0,1,0,0.2,0.0,10,0,0
SHIP000275,7,4,2023-01-01,2023-01-05,2023-01-05,1,0.7105555555555556,0,1,0,0.6000000000000001,0.0,1,6,1
SHIP000276,1,2,2023-01-22,2023-01-23,2023-01-24,3,0.16388888888888892,0,2,1,0.0,0.1,1,6,1
SHIP000279,0,6,2024-01-21,2024-01-26,2024-01-28,2,0.835,0,0,1,0.8,0.2,1,6,1
SHIP000280,4,0,2023-11-14,2023-11-16,2023-11-23,2,0.3788888888888889,0,0,1,0.2,0.7000000000000001,11,1,0
SHIP000281,3,7,2024-01-20,2024-01-22,2024-01-25,3,0.2361111111111111,2,0,1,0.2,0.30000000000000004,1,5,1
SHIP000282,4,7,2023-11-18,2023-11-22,2023-11-23,2,0.6005555555555555,0,2,1,0.6000000000000001,0.1,11,5,1
SHIP000283,7,4,2023-07-15,2023-07-20,2023-07-25,0,0.7972222222222223,0,2,1,0.8,0.5,7,5,1
SHIP000284,0,4,2023-11-04,2023-11-05,2023-11-07,0,0.18722222222222223,0,0,1,0.0,0.2,11,5,1
SHIP000285,3,4,2024-05-28,2024-06-03,2024-06-04,2,0.9877777777777776,0,2,1,1.0000000000000002,0.1,5,1,0
SHIP000286,4,7,2024-04-20,2024-04-23,2024-04-29,3,0.4088888888888889,2,1,1,0.4000000000000001,0.6000000000000001,4,5,1
SHIP000287,3,6,2024-02-17,2024-02-21,2024-02-21,2,0.7105555555555556,0,1,0,0.6000000000000001,0.0,2,5,1
SHIP000288,7,0,2023-04-07,2023-04-12,2023-04-15,0,0.81,0,1,1,0.8,0.30000000000000004,4,4,0
SHIP000289,3,4,2023-02-06,2023-02-10,2023-02-13,2,0.5911111111111111,1,2,1,0.6000000000000001,0.30000000000000004,2,0,0
SHIP000290,4,3,2024-05-25,2024-05-27,2024-05-28,3,0.2938888888888889,0,2,1,0.2,0.1,5,5,1
SHIP000291,9,0,2023-06-26,2023-06-30,2023-07-03,0,0.5827777777777778,1,2,1,0.6000000000000001,0.30000000000000004,6,0,0
SHIP000292,4,8,2023-04-24,2023-04-28,2023-04-28,1,0.5994444444444444,0,1,0,0.6000000000000001,0.0,4,0,0
SHIP000293,4,2,2023-01-07,2023-01-09,2023-01-09,1,0.3616666666666667,0,1,0,0.2,0.0,1,5,1
SHIP000294,7,6,2023-04-21,2023-04-24,2023-04-25,1,0.42611111111111116,0,2,1,0.4000000000000001,0.1,4,4,0
SHIP000295,5,1,2023-03-21,2023-03-23,2023-03-23,3,0.3794444444444445,0,1,0,0.2,0.0,3,1,0
SHIP000296,0,1,2023-05-18,2023-05-23,2023-05-29,2,0.7761111111111112,0,2,1,0.8,0.6000000000000001,5,3,0
SHIP000297,7,4,2023-12-08,2023-12-12,2023-12-13,3,0.6005555555555555,0,2,1,0.6000000000000001,0.1,12,4,0
SHIP000299,3,4,2023-11-03,2023-11-07,2023-11-07,3,0.6905555555555556,0,1,0,0.6000000000000001,0.0,11,4,0
SHIP000300,8,4,2023-09-06,2023-09-07,2023-09-08,2,0.08555555555555555,0,2,1,0.0,0.1,9,2,0
SHIP000301,7,3,2023-10-06,2023-10-09,2023-10-09,2,0.5422222222222222,0,1,0,0.4000000000000001,0.0,10,4,0
SHIP000302,7,1,2023-11-20,2023-11-22,2023-11-22,2,0.3811111111111111,0,1,0,0.2,0.0,11,0,0
SHIP000303,6,1,2023-06-02,2023-06-04,2023-06-06,1,0.32722222222222225,2,2,1,0.2,0.2,6,4,0
SHIP000304,1,8,2023-08-06,2023-08-12,2023-08-18,2,0.9772222222222222,0,0,1,1.0000000000000002,0.6000000000000001,8,6,1
SHIP000305,1,0,2023-03-12,2023-03-16,2023-03-16,0,0.6100000000000001,0,1,0,0.6000000000000001,0.0,3,6,1
SHIP000306,6,9,2023-02-06,2023-02-12,2023-02-13,0,0.941111111111111,0,2,1,1.0000000000000002,0.1,2,0,0
SHIP000307,1,6,2023-03-22,2023-03-26,2023-03-28,0,0.693888888888889,0,0,1,0.6000000000000001,0.2,3,2,0
SHIP000308,6,9,2023-08-19,2023-08-20,2023-08-22,1,0.024999999999999994,2,2,1,0.0,0.2,8,5,1
SHIP000309,3,8,2023-01-23,2023-01-27,2023-02-01,2,0.6688888888888889,0,0,1,0.6000000000000001,0.5,1,0,0
SHIP000310,1,4,2023-08-20,2023-08-23,2023-08-26,0,0.4716666666666666,0,1,1,0.4000000000000001,0.30000000000000004,8,6,1
SHIP000311,1,0,2023-01-25,2023-01-28,2023-01-29,1,0.46555555555555556,0,2,1,0.4000000000000001,0.1,1,2,0
SHIP000312,7,0,2024-03-27,2024-04-01,2024-04-02,0,0.8755555555555556,0,2,1,0.8,0.1,3,2,0
SHIP000313,4,2,2024-01-26,2024-01-29,2024-01-30,2,0.5227777777777778,0,2,1,0.4000000000000001,0.1,1,4,0
SHIP000314,2,7,2024-05-17,2024-05-22,2024-05-24,1,0.8038888888888889,0,0,1,0.8,0.2,5,4,0
SHIP000315,7,5,2023-12-01,2023-12-07,2023-12-07,3,0.9361111111111111,0,1,0,1.0000000000000002,0.0,12,4,0
SHIP000316,4,6,2023-07-10,2023-07-11,2023-07-11,1,0.15111111111111114,0,1,0,0.0,0.0,7,0,0
SHIP000317,9,0,2024-05-12,2024-05-16,2024-05-24,2,0.5677777777777777,1,2,1,0.6000000000000001,0.8,5,6,1
SHIP000318,3,2,2023-12-12,2023-12-16,2023-12-16,2,0.7161111111111111,0,1,0,0.6000000000000001,0.0,12,1,0
SHIP000319,2,7,2023-09-19,2023-09-23,2023-09-26,0,0.5938888888888889,0,1,1,0.6000000000000001,0.30000000000000004,9,1,0
SHIP000320,3,9,2023-05-14,2023-05-16,2023-05-20,0,0.2277777777777778,0,1,1,0.2,0.4,5,6,1
SHIP000321,0,6,2023-08-20,2023-08-26,2023-08-26,2,0.9327777777777777,0,1,0,1.0000000000000002,0.0,8,6,1
SHIP000322,6,8,2023-02-24,2023-02-25,2023-03-02,1,0.07500000000000001,0,0,1,0.0,0.5,2,4,0
SHIP000323,7,4,2023-12-04,2023-12-06,2023-12-07,0,0.3438888888888889,0,2,1,0.2,0.1,12,0,0
SHIP000324,0,9,2024-04-02,2024-04-03,2024-04-03,3,0.0038888888888889,0,1,0,0.0,0.0,4,1,0
SHIP000325,2,6,2024-01-06,2024-01-09,2024-01-13,0,0.5127777777777778,0,1,1,0.4000000000000001,0.4,1,5,1
SHIP000326,9,6,2023-09-11,2023-09-16,2023-09-19,1,0.7433333333333334,0,2,1,0.8,0.30000000000000004,9,0,0
SHIP000327,0,4,2023-01-10,2023-01-11,2023-01-15,1,0.08000000000000002,3,2,1,0.0,0.4,1,1,0
SHIP000329,3,5,2023-06-29,2023-07-03,2023-07-04,0,0.6777777777777778,0,2,1,0.6000000000000001,0.1,6,3,0
SHIP000330,8,3,2023-06-16,2023-06-18,2023-06-18,2,0.2727777777777778,0,1,0,0.2,0.0,6,4,0
SHIP000331,3,2,2023-11-12,2023-11-18,2023-11-18,0,0.9016666666666666,0,1,0,1.0000000000000002,0.0,11,6,1
SHIP000332,4,6,2024-01-07,2024-01-08,2024-01-09,0,0.1111111111111111,0,2,1,0.0,0.1,1,6,1
SHIP000333,4,5,2023-04-19,2023-04-22,2023-04-27,0,0.5433333333333334,0,2,1,0.4000000000000001,0.5,4,2,0
SHIP000334,7,1,2023-09-26,2023-09-30,2023-10-01,1,0.6783333333333332,2,1,1,0.6000000000000001,0.1,9,1,0
SHIP000335,7,3,2024-01-15,2024-01-17,2024-01-20,1,0.37277777777777776,1,2,1,0.2,0.30000000000000004,1,0,0
SHIP000336,5,8,2023-01-10,2023-01-13,2023-01-17,0,0.39333333333333337,3,2,1,0.4000000000000001,0.4,1,1,0
SHIP000337,7,8,2023-12-17,2023-12-21,2023-12-22,2,0.6022222222222222,0,2,1,0.6000000000000001,0.1,12,6,1
SHIP000338,2,5,2023-01-29,2023-02-03,2023-02-09,1,0.7577777777777779,0,2,1,0.8,0.6000000000000001,1,6,1
SHIP000339,4,8,2024-04-13,2024-04-16,2024-04-18,1,0.4972222222222222,0,0,1,0.4000000000000001,0.2,4,5,1
SHIP000340,3,6,2024-03-17,2024-03-22,2024-03-22,3,0.8861111111111111,0,1,0,0.8,0.0,3,6,1
SHIP000341,6,3,2023-10-26,2023-10-30,2023-11-03,2,0.586111111111111,3,2,1,0.6000000000000001,0.4,10,3,0
SHIP000342,0,7,2023-12-12,2023-12-13,2023-12-14,1,0.0488888888888889,0,2,1,0.0,0.1,12,1,0
SHIP000343,7,2,2023-09-09,2023-09-12,2023-09-17,3,0.43222222222222223,0,1,1,0.4000000000000001,0.5,9,5,1
SHIP000345,5,7,2023-12-23,2023-12-27,2023-12-29,1,0.7216666666666667,1,1,1,0.6000000000000001,0.2,12,5,1
SHIP000346,5,6,2023-02-27,2023-03-01,2023-03-02,0,0.2911111111111111,0,2,1,0.2,0.1,2,0,0
SHIP000347,8,4,2023-06-22,2023-06-24,2023-06-26,0,0.37722222222222224,0,0,1,0.2,0.2,6,3,0
SHIP000348,7,8,2023-12-20,2023-12-25,2023-12-30,2,0.7266666666666666,0,0,1,0.8,0.5,12,2,0
SHIP000349,1,3,2024-03-09,2024-03-10,2024-03-11,0,0.1527777777777778,0,2,1,0.0,0.1,3,5,1
SHIP000350,0,5,2023-02-20,2023-02-24,2023-02-28,1,0.6761111111111111,0,1,1,0.6000000000000001,0.4,2,0,0
SHIP000351,1,0,2024-04-15,2024-04-17,2024-04-22,2,0.3611111111111111,0,1,1,0.2,0.5,4,0,0
SHIP000352,7,2,2023-06-19,2023-06-22,2023-06-23,1,0.4216666666666667,0,2,1,0.4000000000000001,0.1,6,0,0
SHIP000353,3,0,2024-01-24,2024-01-26,2024-01-31,0,0.2861111111111111,3,0,1,0.2,0.5,1,2,0
SHIP000354,0,5,2023-09-12,2023-09-14,2023-09-18,2,0.22722222222222221,0,2,1,0.2,0.4,9,1,0
SHIP000355,6,9,2024-01-08,2024-01-10,2024-01-13,0,0.3611111111111111,0,1,1,0.2,0.30000000000000004,1,0,0
SHIP000356,0,6,2023-08-07,2023-08-10,2023-08-11,1,0.5377777777777777,0,2,1,0.4000000000000001,0.1,8,0,0
SHIP000357,3,9,2023-04-10,2023-04-11,2023-04-16,0,0.05499999999999999,0,0,1,0.0,0.5,4,0,0
SHIP000358,1,7,2023-10-18,2023-10-19,2023-10-20,2,0.06777777777777777,0,2,1,0.0,0.1,10,2,0
SHIP000359,7,0,2023-02-14,2023-02-16,2023-02-18,1,0.2261111111111111,0,0,1,0.2,0.2,2,1,0
SHIP000360,0,6,2023-05-13,2023-05-18,2023-05-18,3,0.8727777777777779,0,1,0,0.8,0.0,5,5,1
SHIP000361,4,0,2024-01-09,2024-01-14,2024-01-14,0,0.8666666666666667,0,1,0,0.8,0.0,1,1,0
SHIP000362,2,6,2023-11-14,2023-11-17,2023-11-19,1,0.5005555555555556,0,0,1,0.4000000000000001,0.2,11,1,0
SHIP000363,0,4,2023-06-29,2023-07-02,2023-07-02,3,0.5349999999999999,0,1,0,0.4000000000000001,0.0,6,3,0
SHIP000364,0,7,2023-08-23,2023-08-25,2023-08-25,0,0.3227777777777778,0,1,0,0.2,0.0,8,2,0
SHIP000365,3,2,2023-09-10,2023-09-13,2023-09-13,1,0.4844444444444444,0,1,0,0.4000000000000001,0.0,9,6,1
SHIP000366,2,0,2023-08-23,2023-08-24,2023-08-25,1,0.10555555555555557,0,2,1,0.0,0.1,8,2,0
SHIP000367,0,4,2023-06-23,2023-06-26,2023-06-29,3,0.5027777777777778,3,1,1,0.4000000000000001,0.30000000000000004,6,4,0
SHIP000368,9,5,2023-08-03,2023-08-05,2023-08-06,0,0.38055555555555554,2,1,1,0.2,0.1,8,3,0
SHIP000369,6,4,2023-09-19,2023-09-22,2023-09-22,2,0.4594444444444445,0,1,0,0.4000000000000001,0.0,9,1,0
SHIP000370,3,9,2023-10-27,2023-10-28,2023-10-31,1,0.03833333333333333,0,2,1,0.0,0.30000000000000004,10,4,0
SHIP000371,9,5,2023-11-28,2023-12-01,2023-12-01,1,0.4188888888888889,0,1,0,0.4000000000000001,0.0,11,1,0
SHIP000372,4,3,2024-04-10,2024-04-11,2024-04-13,1,0.04944444444444446,0,0,1,0.0,0.2,4,2,0
SHIP000373,0,6,2023-10-01,2023-10-03,2023-10-05,2,0.35944444444444446,0,0,1,0.2,0.2,10,6,1
SHIP000374,9,7,2023-08-02,2023-08-04,2023-08-04,0,0.32055555555555554,0,1,0,0.2,0.0,8,2,0
SHIP000375,4,5,2023-11-11,2023-11-14,2023-11-20,2,0.4922222222222223,2,1,1,0.4000000000000001,0.6000000000000001,11,5,1
SHIP000376,7,5,2023-12-14,2023-12-17,2023-12-21,1,0.46222222222222226,1,0,1,0.4000000000000001,0.4,12,3,0
SHIP000377,5,3,2023-02-01,2023-02-07,2023-02-08,0,0.9338888888888888,0,2,1,1.0000000000000002,0.1,2,2,0
SHIP000378,1,8,2023-04-30,2023-05-02,2023-05-06,0,0.23833333333333334,1,1,1,0.2,0.4,4,6,1
SHIP000379,9,8,2023-05-23,2023-05-25,2023-05-28,1,0.3616666666666667,2,0,1,0.2,0.30000000000000004,5,1,0
SHIP000380,8,1,2023-12-31,2024-01-04,2024-01-06,2,0.6144444444444443,0,0,1,0.6000000000000001,0.2,12,6,1
SHIP000381,4,3,2024-01-14,2024-01-19,2024-01-21,2,0.8144444444444445,0,0,1,0.8,0.2,1,6,1
SHIP000382,1,2,2024-05-17,2024-05-19,2024-05-19,0,0.3288888888888889,0,1,0,0.2,0.0,5,4,0
SHIP000383,5,3,2024-02-29,2024-03-01,2024-03-03,1,0.15444444444444444,0,0,1,0.0,0.2,2,3,0
SHIP000384,3,2,2024-04-08,2024-04-10,2024-04-11,0,0.22999999999999998,0,2,1,0.2,0.1,4,0,0
SHIP000385,4,6,2023-07-27,2023-08-01,2023-08-03,0,0.7483333333333333,0,1,1,0.8,0.2,7,3,0
SHIP000386,0,2,2023-06-10,2023-06-13,2023-06-17,3,0.44888888888888895,3,2,1,0.4000000000000001,0.4,6,5,1
SHIP000387,5,2,2023-01-31,2023-02-05,2023-02-07,2,0.7327777777777778,0,0,1,0.8,0.2,1,1,0
SHIP000388,4,5,2023-06-24,2023-06-28,2023-06-29,3,0.6216666666666666,2,1,1,0.6000000000000001,0.1,6,5,1
SHIP000389,4,2,2023-03-11,2023-03-13,2023-03-20,2,0.3238888888888889,3,2,1,0.2,0.7000000000000001,3,5,1
SHIP000390,1,3,2023-05-23,2023-05-25,2023-05-30,1,0.30277777777777776,0,1,1,0.2,0.5,5,1,0
SHIP000391,8,1,2024-04-26,2024-04-29,2024-05-02,2,0.5055555555555555,0,2,1,0.4000000000000001,0.30000000000000004,4,4,0
SHIP000392,3,9,2023-01-24,2023-01-29,2023-01-31,3,0.7911111111111111,1,1,1,0.8,0.2,1,1,0
SHIP000394,3,4,2023-10-10,2023-10-15,2023-10-19,1,0.7638888888888888,2,2,1,0.8,0.4,10,1,0
SHIP000395,4,7,2024-05-10,2024-05-15,2024-05-15,2,0.8416666666666666,0,1,0,0.8,0.0,5,4,0
SHIP000396,7,3,2023-05-25,2023-05-28,2023-05-31,2,0.4233333333333333,1,2,1,0.4000000000000001,0.30000000000000004,5,3,0
SHIP000397,6,9,2023-01-28,2023-01-29,2023-01-31,1,0.10388888888888889,1,1,1,0.0,0.2,1,5,1
SHIP000398,6,4,2023-09-05,2023-09-11,2023-09-13,0,0.9027777777777777,0,1,1,1.0000000000000002,0.2,9,1,0
SHIP000399,3,4,2023-10-22,2023-10-24,2023-10-24,2,0.27611111111111114,0,1,0,0.2,0.0,10,6,1
SHIP000400,3,6,2023-08-07,2023-08-11,2023-08-14,0,0.6577777777777778,3,1,1,0.6000000000000001,0.30000000000000004,8,0,0
SHIP000401,1,9,2023-07-04,2023-07-06,2023-07-10,3,0.2277777777777778,1,0,1,0.2,0.4,7,1,0
SHIP000402,4,7,2023-08-12,2023-08-15,2023-08-18,3,0.5266666666666666,0,1,1,0.4000000000000001,0.30000000000000004,8,5,1
SHIP000403,0,6,2023-12-21,2023-12-23,2023-12-24,3,0.3372222222222222,2,1,1,0.2,0.1,12,3,0
SHIP000404,9,6,2024-03-27,2024-03-28,2024-03-29,2,0.004444444444444445,2,1,1,0.0,0.1,3,2,0
SHIP000405,8,6,2023-12-09,2023-12-12,2023-12-12,3,0.43388888888888894,0,1,0,0.4000000000000001,0.0,12,5,1
SHIP000406,6,2,2023-09-03,2023-09-07,2023-09-07,3,0.6516666666666666,0,1,0,0.6000000000000001,0.0,9,6,1
SHIP000407,0,6,2023-02-25,2023-02-27,2023-02-28,0,0.33555555555555555,2,1,1,0.2,0.1,2,5,1
SHIP000408,9,0,2023-09-20,2023-09-21,2023-09-23,0,0.004444444444444445,1,1,1,0.0,0.2,9,2,0
SHIP000409,5,0,2024-05-10,2024-05-14,2024-05-15,2,0.6316666666666666,0,2,1,0.6000000000000001,0.1,5,4,0
SHIP000410,2,3,2023-05-18,2023-05-20,2023-05-20,2,0.26166666666666666,0,1,0,0.2,0.0,5,3,0
SHIP000411,2,7,2023-10-07,2023-10-13,2023-10-14,0,0.9449999999999998,0,2,1,1.0000000000000002,0.1,10,5,1
SHIP000412,7,4,2023-11-03,2023-11-06,2023-11-07,0,0.4366666666666667,0,2,1,0.4000000000000001,0.1,11,4,0
SHIP000413,5,9,2023-05-12,2023-05-15,2023-05-18,1,0.5061111111111112,2,0,1,0.4000000000000001,0.30000000000000004,5,4,0
SHIP000414,6,0,2024-01-21,2024-01-26,2024-01-30,2,0.8183333333333334,3,2,1,0.8,0.4,1,6,1
SHIP000415,8,7,2023-11-06,2023-11-12,2023-11-12,1,0.9205555555555556,0,1,0,1.0000000000000002,0.0,11,0,0
SHIP000416,0,7,2024-02-29,2024-03-06,2024-03-09,1,0.9888888888888889,0,2,1,1.0000000000000002,0.30000000000000004,2,3,0
SHIP000417,4,9,2023-01-31,2023-02-01,2023-02-05,1,0.09277777777777779,3,2,1,0.0,0.4,1,1,0
SHIP000418,5,1,2023-09-16,2023-09-18,2023-09-23,2,0.3605555555555556,3,0,1,0.2,0.5,9,5,1
SHIP000419,8,2,2023-01-22,2023-01-26,2023-01-26,2,0.6399999999999999,0,1,0,0.6000000000000001,0.0,1,6,1
SHIP000420,3,0,2023-09-06,2023-09-07,2023-09-08,0,0.11500000000000002,2,1,1,0.0,0.1,9,2,0
SHIP000421,9,2,2024-02-27,2024-02-29,2024-03-02,1,0.29833333333333334,0,0,1,0.2,0.2,2,1,0
SHIP000422,4,6,2024-02-14,2024-02-16,2024-02-19,2,0.3038888888888889,0,1,1,0.2,0.30000000000000004,2,2,0
SHIP000423,3,2,2023-05-06,2023-05-09,2023-05-15,3,0.39166666666666666,2,2,1,0.4000000000000001,0.6000000000000001,5,5,1
SHIP000424,8,5,2024-05-18,2024-05-20,2024-05-20,3,0.26722222222222225,0,1,0,0.2,0.0,5,5,1
SHIP000425,9,6,2023-06-20,2023-06-21,2023-06-22,0,0.06555555555555556,0,2,1,0.0,0.1,6,1,0
SHIP000426,8,6,2024-04-04,2024-04-09,2024-04-10,2,0.8855555555555557,0,2,1,0.8,0.1,4,3,0
SHIP000427,9,0,2023-04-30,2023-05-03,2023-05-05,3,0.4905555555555556,0,0,1,0.4000000000000001,0.2,4,6,1
SHIP000428,9,2,2023-03-18,2023-03-24,2023-03-27,3,0.9677777777777776,2,0,1,1.0000000000000002,0.30000000000000004,3,5,1
SHIP000429,0,4,2023-10-01,2023-10-03,2023-10-05,0,0.2316666666666667,0,0,1,0.2,0.2,10,6,1
SHIP000430,9,1,2023-04-18,2023-04-20,2023-04-23,3,0.28500000000000003,0,1,1,0.2,0.30000000000000004,4,1,0
SHIP000431,6,2,2023-06-19,2023-06-24,2023-06-27,1,0.7361111111111112,2,0,1,0.8,0.30000000000000004,6,0,0
SHIP000433,3,5,2023-11-30,2023-12-05,2023-12-06,0,0.818888888888889,0,2,1,0.8,0.1,11,3,0
SHIP000434,9,5,2023-01-20,2023-01-23,2023-01-24,2,0.4994444444444444,2,1,1,0.4000000000000001,0.1,1,4,0
SHIP000435,7,1,2024-02-21,2024-02-25,2024-02-26,3,0.6244444444444444,2,1,1,0.6000000000000001,0.1,2,2,0
SHIP000436,4,2,2023-03-29,2023-04-03,2023-04-08,0,0.7422222222222221,0,2,1,0.8,0.5,3,2,0
SHIP000437,4,1,2024-02-18,2024-02-21,2024-02-22,2,0.538888888888889,0,2,1,0.4000000000000001,0.1,2,6,1
